label,name,packages,version,average_entropy,python_file_count,package_size,contains_ip,contains_domain,contains_bytestrings,contains_base64,contains_import_subprocess,contains_import_os,contains_import_network_modules
1,1,1,1,4.755523485126552,3,11795,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.197457172091181,1,7317,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8798217092436869,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8794996226439555,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.218554038385894,1,23900,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.218472723307499,1,23908,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.214623051695442,1,23378,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.176725342405964,1,23502,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.623058826222048,1,5467,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.202297620194038,1,23022,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.216274444224403,1,23120,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.326132494981126,2,11083,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.233077132147886,1,23376,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.216066521212147,1,22857,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.215643136227527,1,23250,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.215977534933453,1,23648,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.281794595637218,3,7945,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1,1,1,4.754264790142663,1,6873,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.216919946895114,1,23120,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.2304731681300405,1,24027,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8795624542238136,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.217618705766622,1,23518,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.213658265884532,2,22314,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.597810136907487,2,2131,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.87992730403988,2,1235595,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.772402489767428,2,284352,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,5.216846874234052,1,23648,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.321806093835455,2,11098,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.21319701792711,1,22964,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8796096286869244,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.21536701966448,1,23514,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8797192190608647,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879470800403679,2,1235548,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.9918192064584863,2,291875,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,5.238389705632857,1,24158,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8802901262661669,2,1235629,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8796077487007647,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8798857601817969,2,1235597,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.46011087011664,7,197352,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8796561705131227,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.219742275237912,1,24298,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.214318603932794,1,22860,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8793677101846449,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.32897169250324,2,11202,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8794550861565325,2,1235549,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.234253086654332,1,23639,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8796805062176023,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.344485552223303,10,25090,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,4.338008907679469,3,16295,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.230498481116933,1,24158,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8798857601817969,2,1235597,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.211135844591379,2,22572,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8792615646684736,2,1235533,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.21585628752159,1,22989,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.661648410398592,214,15263947,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,1.8796808726268333,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8795243558562305,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.912138778503759,1,6505,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.320096924721,44,1772353,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8797949339411253,2,1235589,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.779210263284192,3,29911,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1,1,1,1,5.232927485702787,1,24158,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.218822124524838,1,23518,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.203432556730689,1,23804,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8797155064113051,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.21350402884872,1,23509,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.875268954999461,1,3900,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8796456716122167,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.316344065946036,20,24477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,5.212548454462174,1,23641,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.196619551624017,1,24064,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8798896407526609,2,1235589,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8797076922271057,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879778965672366,2,1235572,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.613457329451619,1,6785,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,2.3469750691686704,2,3484117,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,3.0230942331969626,2,96382,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.883275731175488,2,67940,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,5.209736036900283,2,22570,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.835177978649051,1,4496,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.485164340537213,33,2461098,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,5.213383483036717,1,22834,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8793518093888373,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.785605901866655,15,510789,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8796532152679228,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8798857601817969,2,1235597,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.221593641157437,1,24301,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,3.32947083056796,32,32831,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.884401627698125,4,330374,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,5.203419975080677,1,22892,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.217416896071985,1,23778,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.61094741857725,1,6011,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.234703120461396,1,24285,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879763213725362,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.196311745181844,2,56273,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,1.879673487796149,2,1235572,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.217719714971018,1,24028,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8798455503534204,2,1235581,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879470800403679,2,1235548,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.877173348482432,1,6656,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,2.763267927583785,2,20639,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.673339165077123,1,8858,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.739037961109468,1,6785,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.2163880289547455,1,23381,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,2.763931909116895,2,20632,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.007448275038367,2,7547,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.198963172384726,1,23412,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8799359071526207,2,1235589,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.214076501136871,1,23518,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.211299740028655,1,24356,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.404832799369285,10,340473,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,4.552615004535308,3,63017,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.521023589583428,3,125949,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.238236905187834,1,24155,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8802901262661669,2,1235629,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8802081754120228,2,1235621,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.828860798505194,1,6967,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.3212498782617725,2,11126,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.740734262764787,1,6840,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.353470312025124,116,6118827,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,5.21898409016925,1,23379,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,3.9698028548511326,2,290003,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,5.199623245983069,1,23671,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8796642915217607,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.322259848609257,2,11137,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.879562956623986,2,1235548,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.961566871217078,2,563451,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,3.976399302140817,2,290859,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,1.879406313596024,2,1235540,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.218150576285925,1,23778,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.223214174517253,1,23520,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.090803076622162,1,7571,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.202374912719602,1,23804,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.519016526883655,3,45712,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.216359547714806,1,23651,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8799359071526207,2,1235589,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.488407444227437,99,2445901,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,5.214608563597574,1,24030,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.202857597527378,1,23934,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.582332624271299,1,39133,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.583767170714644,2,2884,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.209525180115126,2,22835,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.207514070356312,1,22830,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,3.97437002612708,2,292729,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.38471154617255,374,5486199,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8796456716122167,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8796827098958109,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879293560836457,2,1235540,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.813206997197307,1,13590,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.215797118828677,1,23250,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.209471915295943,1,22835,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,2.288249408904749,48,48864,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1,1,1,1,3.9751181106309854,2,284567,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,1.880320502799337,2,1235612,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.880286195145899,2,1235629,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,5.210319254677394,1,22962,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.217703420523124,1,22600,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.1792728969178485,1,23633,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.217024596842234,1,23250,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.317434375369222,2,10862,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.2932659506449244,5,94543,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.3265676437195735,2,11074,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.879712450684764,2,1235572,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.834206013152664,2,30313,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.21426468036822,1,23389,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.211123501109883,1,23120,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8798303668560177,2,1235581,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8796082159528733,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8794270664401316,2,1235549,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8797661461327864,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.738262331057826,1,6785,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.879835944605304,2,1235588,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.021626024654494,1,9274,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,1,1,5.215572628897775,1,23908,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.87992730403988,2,1235595,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.79224208056974,1,6456,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.312531651890477,2,12430,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.88015656243922,2,1235613,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.6542351855082735,1,11657,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8802705480753872,2,1235621,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.219470145907461,1,22732,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8798415607954693,2,1235581,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,2.3308619595647846,4,1503477,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,3.970150204988335,2,283380,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8796050385716805,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.215759207810281,1,23651,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.221835764644247,1,22993,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.735685802710723,1,34342,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.215843635670865,1,23778,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.218247222785726,1,23258,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.55260939308504,3,63015,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.215040368561772,1,24171,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.999270366679331,1,4130,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.485199872709218,33,2461416,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,4.836006049928057,2,298676,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8796972357305428,2,1235581,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.328872314183987,2,11103,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.742932314630393,6,56338,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.325815596764582,2,11153,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.213529621934362,1,24030,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.317684659130846,2,11112,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.225937764436957,40,17344,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.786290928123434,12,153797,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1,1,1,1,1.879720854479992,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.965825825929257,2,292114,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,5.212152011739515,1,22860,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.325596802940157,2,11083,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.210172144971598,1,23092,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.653994476949425,1,2458,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8793844157373711,2,1235549,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.216647332144378,1,23905,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.180546297403438,1,24021,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8795076641793456,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8794277740394152,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8797103230036332,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.658184075258353,2,2469,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.369193561050632,2,8479,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8791724795674056,2,1235525,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.215265010711002,1,23388,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.214235300607985,1,22990,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.219940252997685,1,22732,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.860767470696127,2,296278,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,4.836319035043456,1,18090,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8797093075984608,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.214809953579605,1,23510,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.339113885731373,2,11203,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.31825465238063,2,11126,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8792421991740176,2,1235525,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.005558266394238,1,4120,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.9220155144535305,1,6506,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,3.460295621351829,7,197379,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.213111374709959,1,23516,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.6900060468496445,2,8912,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.485223166079779,33,2461098,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,4.971943775497495,1,5309,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.011759912938449,1,9045,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,1,1,4.6983315614307415,1,5284,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,1,1,1,4.491614270244211,33,2442480,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,5.215997399833652,1,23380,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.215531793812411,1,23250,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.180428652447451,1,23892,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.212516515554295,1,22572,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,2.331978113679406,2,4065700,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.213375646961754,1,23117,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8793917479875533,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879373881804897,2,1235540,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8800092693334087,2,1235605,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.212340053693139,1,22702,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.497389997163665,33,2447640,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8796240033955067,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.23642622052239,1,24157,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.216455633902605,1,23510,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.20736271922373,1,24063,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.217690001300836,1,23510,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,3.213962215408817,36,65043,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,5.216798915191688,1,23507,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8801084101967815,2,1235597,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.022203367981243,1,9285,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,1,1,5.218193584503349,1,23648,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,3.9753439544130944,2,292560,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8792615646684736,2,1235533,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.562749369930629,50,4516465,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,1.879809755528516,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.5008303806700125,1,2490134,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,4.74298125703285,1,6784,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.235134140614044,1,23639,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.950879302183135,2,68095,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,1.879739249291105,2,1235580,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.812783742077328,2,9321,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8795630423452012,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.485274395780466,33,2461146,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,5.206190125689009,1,23446,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.215604813369139,1,23648,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8795606594685843,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.218719987766966,1,23640,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.23565970234142,1,23765,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8794113835944992,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.88003274141288,2,1235595,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.768059919490442,4,36947,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8796238595821768,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
